590.0,1199.0,886.0,890.0,404.0,406.0,428.0,401.0,448.0,401.0,412.0
428.0,807.0,448.0,442.0,416.0,419.0,412.0,407.0,413.0,413.0,410.0
437.0,727.0,429.0,450.0,451.0,417.0,425.0,413.0,417.0,411.0,412.0
457.0,859.0,441.0,428.0,471.0,453.0,435.0,464.0,440.0,442.0,448.0
479.0,469.0,461.0,445.0,464.0,445.0,439.0,459.0,506.0,464.0,442.0
671.0,496.0,486.0,462.0,471.0,469.0,519.0,474.0,701.0,477.0,476.0
615.0,547.0,550.0,530.0,530.0,526.0,520.0,541.0,522.0,516.0,517.0
660.0,611.0,1058.0,649.0,649.0,603.0,908.0,621.0,657.0,600.0,627.0
796.0,786.0,786.0,778.0,791.0,803.0,816.0,1158.0,935.0,794.0,1001.0
1212.0,1165.0,1118.0,1140.0,1115.0,1141.0,1158.0,1127.0,1313.0,1151.0,1146.0
1899.0,1860.0,1868.0,1877.0,1879.0,1917.0,1856.0,2163.0,1925.0,1880.0,1875.0
3412.0,3598.0,3491.0,3418.0,3394.0,3409.0,3413.0,3378.0,3443.0,3412.0,3520.0
6711.0,6767.0,6782.0,6857.0,6757.0,6804.0,6834.0,6722.0,6960.0,6990.0,7077.0
13699.0,13859.0,13761.0,13949.0,13822.0,13813.0,13679.0,13831.0,13919.0,13892.0,13783.0
27983.0,28422.0,27655.0,27804.0,28429.0,27543.0,28002.0,28130.0,27828.0,27750.0,27873.0
57293.0,57418.0,57276.0,57395.0,57373.0,57395.0,57268.0,57399.0,57379.0,57491.0,57335.0
123532.0,122678.0,127493.0,127449.0,122954.0,122459.0,122786.0,123141.0,123685.0,122414.0,126382.0
263686.0,261820.0,263204.0,262760.0,262506.0,260541.0,264945.0,263414.0,263686.0,264430.0,262379.0
543142.0,547453.0,548101.0,545316.0,548019.0,546101.0,549726.0,543886.0,544640.0,544037.0,549067.0
