1956.0,1030.0,1049.0,1028.0,1084.0,1237.0,1001.0,1031.0,1033.0,1031.0,1002.0
780.0,779.0,742.0,742.0,763.0,763.0,770.0,782.0,799.0,755.0,769.0
765.0,786.0,763.0,778.0,761.0,755.0,770.0,928.0,762.0,940.0,946.0
781.0,796.0,785.0,771.0,765.0,757.0,808.0,775.0,784.0,774.0,770.0
792.0,793.0,774.0,787.0,776.0,781.0,776.0,782.0,788.0,774.0,794.0
820.0,789.0,797.0,803.0,803.0,797.0,836.0,811.0,800.0,802.0,794.0
850.0,826.0,807.0,975.0,786.0,818.0,801.0,785.0,807.0,816.0,833.0
906.0,812.0,826.0,824.0,825.0,801.0,869.0,818.0,833.0,810.0,806.0
863.0,840.0,829.0,829.0,838.0,860.0,847.0,832.0,814.0,901.0,832.0
868.0,868.0,864.0,864.0,849.0,859.0,878.0,874.0,850.0,865.0,857.0
880.0,904.0,899.0,919.0,902.0,889.0,940.0,909.0,899.0,905.0,901.0
952.0,1018.0,932.0,964.0,962.0,987.0,988.0,944.0,969.0,1007.0,957.0
1109.0,1104.0,1077.0,1116.0,1058.0,1091.0,1074.0,1100.0,1123.0,1273.0,1100.0
1443.0,1425.0,1346.0,1324.0,1355.0,1326.0,1380.0,1349.0,1390.0,1372.0,1346.0
1984.0,1945.0,1917.0,1922.0,1918.0,1939.0,2101.0,1950.0,1948.0,1978.0,1949.0
3186.0,3181.0,3159.0,3183.0,3247.0,3152.0,3152.0,3177.0,3179.0,3182.0,3243.0
5849.0,6042.0,5862.0,5861.0,5997.0,6033.0,6229.0,5922.0,6023.0,6001.0,6101.0
11082.0,11020.0,11140.0,11106.0,11113.0,11170.0,11288.0,11060.0,10937.0,11224.0,10783.0
24513.0,24913.0,24655.0,24632.0,24475.0,24689.0,24592.0,24803.0,24887.0,24654.0,24427.0
54498.0,55428.0,54468.0,54539.0,54668.0,54830.0,54758.0,54161.0,54829.0,54326.0,55103.0
114838.0,114942.0,115007.0,114136.0,114387.0,114403.0,112326.0,113607.0,115038.0,114579.0,112672.0
244893.0,245228.0,242826.0,244023.0,246510.0,242578.0,245781.0,244763.0,246693.0,245674.0,246417.0
