431.0,1233.0,655.0,656.0,503.0,384.0,394.0,383.0,390.0,392.0,385.0
362.0,415.0,403.0,463.0,348.0,366.0,388.0,355.0,350.0,366.0,347.0
349.0,360.0,431.0,457.0,369.0,425.0,361.0,345.0,363.0,363.0,347.0
354.0,384.0,404.0,374.0,362.0,349.0,350.0,366.0,369.0,347.0,346.0
355.0,369.0,377.0,376.0,377.0,372.0,362.0,362.0,350.0,557.0,360.0
373.0,370.0,458.0,385.0,356.0,361.0,371.0,357.0,356.0,357.0,369.0
400.0,377.0,421.0,417.0,380.0,373.0,368.0,367.0,399.0,366.0,364.0
439.0,509.0,441.0,388.0,401.0,455.0,386.0,416.0,375.0,387.0,418.0
457.0,461.0,411.0,469.0,426.0,395.0,448.0,405.0,444.0,421.0,466.0
438.0,559.0,440.0,440.0,482.0,434.0,511.0,438.0,450.0,440.0,465.0
507.0,517.0,543.0,535.0,617.0,510.0,560.0,551.0,505.0,499.0,521.0
659.0,662.0,727.0,782.0,663.0,654.0,664.0,694.0,665.0,649.0,691.0
978.0,1037.0,993.0,1032.0,1028.0,1003.0,998.0,1021.0,971.0,1024.0,966.0
1684.0,1700.0,1700.0,1691.0,1713.0,1703.0,1700.0,1725.0,1702.0,1714.0,1683.0
3158.0,3146.0,3242.0,3175.0,3140.0,3170.0,3211.0,3134.0,3168.0,3166.0,3175.0
6436.0,6335.0,6403.0,6396.0,6611.0,6400.0,6398.0,6361.0,6374.0,6448.0,6374.0
12777.0,12774.0,12776.0,12847.0,12746.0,12738.0,12949.0,12817.0,12780.0,12746.0,12766.0
26753.0,26016.0,26640.0,26419.0,26398.0,26561.0,26375.0,26539.0,26506.0,26274.0,26588.0
54756.0,53667.0,55134.0,53808.0,54246.0,54131.0,53217.0,53889.0,53766.0,54114.0,53968.0
111953.0,110790.0,111323.0,110485.0,110825.0,111987.0,111365.0,112898.0,111214.0,113072.0,111835.0
231186.0,232826.0,234985.0,233750.0,232404.0,233278.0,232014.0,233538.0,232137.0,233202.0,232868.0
