453.0,745.0,372.0,378.0,367.0,395.0,444.0,389.0,527.0,405.0,392.0
389.0,384.0,387.0,418.0,349.0,366.0,382.0,377.0,373.0,359.0,374.0
407.0,388.0,397.0,383.0,386.0,373.0,379.0,374.0,393.0,373.0,385.0
443.0,367.0,371.0,362.0,380.0,367.0,379.0,369.0,372.0,364.0,368.0
442.0,431.0,402.0,376.0,377.0,403.0,380.0,405.0,391.0,392.0,386.0
412.0,405.0,402.0,481.0,444.0,418.0,454.0,412.0,407.0,415.0,416.0
474.0,465.0,462.0,448.0,461.0,455.0,466.0,462.0,447.0,465.0,482.0
612.0,548.0,572.0,577.0,566.0,546.0,591.0,555.0,544.0,552.0,543.0
910.0,756.0,746.0,763.0,777.0,744.0,757.0,787.0,742.0,777.0,798.0
1220.0,1214.0,1211.0,1178.0,1188.0,1181.0,1295.0,1205.0,1190.0,1249.0,1201.0
2418.0,2261.0,2228.0,2218.0,2251.0,2266.0,2252.0,2267.0,2252.0,2227.0,2237.0
4358.0,4442.0,4609.0,4582.0,4425.0,4445.0,4364.0,4429.0,4542.0,4397.0,4427.0
9453.0,9914.0,9751.0,9836.0,9791.0,9706.0,9732.0,9779.0,9696.0,9736.0,9779.0
19839.0,20934.0,20923.0,20675.0,21031.0,20494.0,20302.0,21382.0,21252.0,20522.0,21024.0
45836.0,48161.0,47446.0,47569.0,48816.0,47898.0,48102.0,48202.0,48238.0,47952.0,47945.0
108091.0,112661.0,112041.0,114535.0,109644.0,114006.0,111500.0,114417.0,113431.0,113250.0,113062.0
238327.0,239562.0,240800.0,245902.0,244766.0,246653.0,245794.0,246528.0,239687.0,245254.0,245488.0
532788.0,527306.0,527258.0,526854.0,532037.0,536961.0,532278.0,527353.0,533193.0,528887.0,529793.0
